city,Meal at an Inexpensive Restaurant,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",Combo Meal at McDonald's (or Equivalent Fast-Food Meal),Domestic Draft Beer (0.5 Liter),Imported Beer (0.33 Liter Bottle),Cappuccino (Regular Size),"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",Bottled Water (0.33 Liter),"Milk (Regular, 1 Liter)",Fresh White Bread (500 g Loaf),White Rice (1 kg),"Eggs (12, Large Size)",Local Cheese (1 kg),Chicken Fillets (1 kg),Beef Round or Equivalent Back Leg Red Meat (1 kg),Apples (1 kg),Bananas (1 kg),Oranges (1 kg),Tomatoes (1 kg),Potatoes (1 kg),Onions (1 kg),Lettuce (1 Head),Bottled Water (1.5 Liter),Bottle of Wine (Mid-Range),Domestic Beer (0.5 Liter Bottle),"Cigarettes (Pack of 20, Marlboro)",One-Way Ticket (Local Transport),Monthly Public Transport Pass (Regular Price),Taxi Start (Standard Tariff),Taxi 1 km (Standard Tariff),Taxi 1 Hour Waiting (Standard Tariff),Gasoline (1 Liter),Volkswagen Golf 1.5 (or Equivalent New Compact Car),Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"Basic Utilities for 85 m2Apartment (Electricity, Heating, Cooling, Water, Garbage)","Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)","Broadband Internet (Unlimited Data, 60 Mbps or Higher)",Monthly Fitness Club Membership,"Tennis Court Rental (1 Hour, Weekend)",Cinema Ticket (International Release),"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child","International Primary School, Annual Tuition per Child",Jeans (Levi's 501 or Similar),Summer Dress in a Chain Store (e.g. Zara or H&M),Nike Running Shoes (Mid-Range),Men's Leather Business Shoes,1 Bedroom Apartment in City Centre,1 Bedroom Apartment Outside of City Centre,3 Bedroom Apartment in City Centre,3 Bedroom Apartment Outside of City Centre,Price per Square Meter to Buy Apartment in City Centre,Price per Square Meter to Buy Apartment Outside of Centre,Average Monthly Net Salary (After Tax),"Annual Mortgage Interest Rate (20-Year Fixed, in %)",avg_food,avg_transport,avg_accommodation,avg_entertainment
Amman,7.042253521126761,56.056338028169016,7.042253521126761,8.450704225352114,5.042253521126761,4.464788732394366,0.5633802816901409,0.4366197183098592,1.535211267605634,0.5774647887323944,1.6056338028169013,2.47887323943662,6.309859154929578,7.112676056338028,11.873239436619718,2.323943661971831,2.028169014084507,1.4366197183098592,0.7887323943661972,0.943661971830986,0.7464788732394367,0.6338028169014085,0.6338028169014085,21.126760563380284,4.802816901408451,3.690140845070423,0.7746478873239437,38.732394366197184,0.7042253521126761,1.4084507042253522,7.042253521126761,1.3661971830985915,28169.014084507045,33573.94366197183,119.53521126760565,16.19718309859155,32.774647887323944,61.87323943661972,36.50704225352113,11.267605633802818,302.3521126760563,7596.732394366198,57.61971830985915,63.887323943661976,112.74647887323944,77.46478873239437,442.59154929577466,283.3661971830986,730.830985915493,500.0,1507.8732394366198,962.6338028169015,696.7746478873239,7.31,10.891348088531188,10.40492957746479,362.97887323943667,25.679577464788736
Doha,10.989010989010989,79.12087912087912,7.417582417582417,4.945054945054945,3.285714285714286,6.074175824175824,0.9120879120879121,0.3379120879120879,2.068681318681319,1.4642857142857142,2.1978021978021975,2.7967032967032965,10.815934065934066,7.585164835164835,10.862637362637361,2.071428571428571,1.6593406593406592,1.6593406593406592,1.414835164835165,1.0769230769230769,1.0989010989010988,1.5934065934065933,0.5164835164835164,13.736263736263735,2.085164835164835,6.318681318681318,0.5494505494505494,30.21978021978022,2.1978021978021975,2.1978021978021975,13.736263736263735,0.5604395604395604,28008.24175824176,21238.225274725275,93.21428571428571,32.45054945054945,87.35164835164834,139.6510989010989,22.57967032967033,12.362637362637361,781.2884615384614,11195.054945054944,63.79670329670329,61.55494505494505,106.47527472527472,89.50274725274726,1976.304945054945,1306.6620879120878,3622.9395604395604,2653.5906593406594,4481.947802197802,2768.445054945055,2977.5824175824173,6.05,15.052590266875981,8.79120879120879,1641.4835164835165,42.67376373626373
New York,25.0,140.0,14.0,8.0,4.01,5.7,3.28,2.66,1.31,4.63,7.73,6.15,16.58,15.39,20.29,6.98,2.53,6.22,6.41,3.24,3.8,2.94,2.59,19.99,3.38,19.0,3.0,133.0,3.0,2.17,42.0,0.91,35229.0,25824.12,201.76,66.4,72.3,126.3,68.15,22.0,3389.82,59207.2,67.8,52.61,114.42,152.5,4280.72,2861.0,9425.0,5376.32,19711.06,8747.83,5167.74,6.85,27.604285714285712,35.2925,3570.86,44.072500000000005
Los Angeles,25.0,100.0,13.0,8.0,2.78,5.96,3.37,2.66,1.32,4.87,4.28,6.15,12.08,16.57,20.61,5.77,2.64,4.96,5.12,3.29,2.98,2.13,2.3,15.0,3.07,12.0,2.0,105.0,3.1,1.85,32.11,1.26,34000.0,26023.97,236.08,58.83,78.0,49.71,12.0,18.0,1745.42,30635.62,73.48,61.8,120.19,182.36,2838.7,2634.71,6290.35,4144.78,8582.07,7382.14,3921.75,7.44,21.755714285714287,27.987499999999997,2736.705,22.677500000000002
Mexico City,11.764705882352942,58.8235294117647,10.294117647058824,3.411764705882353,4.682941176470588,3.9817647058823527,1.6894117647058824,1.336470588235294,1.8705882352941177,2.866470588235294,1.96,2.667058823529412,12.007058823529412,9.514117647058825,14.119411764705882,3.0888235294117647,1.9758823529411766,2.3052941176470587,2.0811764705882356,2.2294117647058824,2.2600000000000002,1.6041176470588234,1.321764705882353,14.705882352941176,1.9805882352941178,5.117647058823529,0.38235294117647056,21.176470588235293,1.7647058823529411,0.47058823529411764,5.9411764705882355,1.4705882352941178,22764.117647058825,27198.16176470588,63.79529411764706,30.205882352941178,38.44705882352941,59.49294117647059,31.470588235294116,7.0588235294117645,479.8758823529412,11779.504705882353,76.78,53.61764705882353,119.32470588235294,130.88235294117646,1190.5370588235294,785.4670588235294,2736.694705882353,1478.3282352941178,3866.4411764705883,2390.6970588235295,1101.4317647058824,11.31,12.744537815126051,5.948529411764706,988.0020588235294,21.16735294117647
Buenos Aires,19.5,70.0,12.0,4.0,3.5,4.12,1.94,1.38,1.52,2.8,1.71,3.46,11.26,9.45,10.71,2.59,2.13,1.28,2.55,1.36,1.34,1.98,1.65,6.5,2.21,4.0,0.61,25.0,1.71,0.95,6.75,1.18,25000.0,30037.17,185.75,19.04,33.82,49.49,15.39,10.0,385.06,6508.75,112.01,92.66,130.43,146.1,776.02,526.25,1615.78,1134.48,2715.5,2030.21,796.09,52.71,15.79857142857143,7.0675,651.135,17.497500000000002
Miami,30.0,120.0,14.0,8.0,3.56,5.48,3.28,2.84,1.25,4.0,6.15,5.22,17.72,16.36,24.48,5.85,1.97,4.68,5.15,3.38,3.81,3.09,2.16,15.0,2.6,9.07,2.25,112.5,2.95,2.05,24.0,0.86,35000.0,26470.99,152.91,61.9,67.93,77.68,22.7,18.0,1869.94,38614.0,52.87,58.08,95.0,125.51,3010.43,2090.91,5450.84,3739.48,7080.64,3816.21,4166.71,6.54,25.39428571428571,29.9375,2550.67,29.67
Chicago,20.0,100.0,13.0,7.0,3.51,5.61,3.11,2.26,1.33,4.08,5.37,4.78,14.28,14.56,16.92,5.18,1.88,3.87,4.38,2.52,2.56,2.41,2.65,15.0,3.02,18.0,2.5,75.0,3.25,1.4,22.5,1.01,35265.5,26107.85,166.32,70.41,64.81,67.68,29.0,17.0,1825.0,30287.27,64.14,50.0,100.35,153.53,2388.16,1731.24,4631.25,2933.31,3842.32,2586.92,4775.28,6.87,20.94714285714286,20.5375,2059.7,26.67
San Francisco,25.0,150.0,15.0,8.0,3.77,5.68,3.27,2.89,1.61,5.26,6.33,6.75,22.36,14.68,23.56,7.14,3.04,5.43,7.8,3.95,4.73,3.23,2.99,18.0,3.06,14.0,3.0,87.0,4.15,2.03,39.0,1.28,36998.0,25897.85,233.15,68.44,72.56,115.57,21.88,18.0,3018.16,42000.0,74.62,48.6,100.79,127.76,3413.44,2770.83,5664.55,4629.33,10924.47,9527.24,7287.96,6.44,29.261428571428574,24.045,3092.135,39.8925
Cancun,11.764705882352942,58.8235294117647,12.218823529411765,3.054705882352941,3.0229411764705882,4.057058823529411,1.4505882352941177,0.8035294117647059,1.7576470588235293,2.7070588235294117,1.6958823529411764,2.75,11.409411764705883,8.981764705882354,14.42705882352941,3.0729411764705885,1.72,3.254705882352941,2.3311764705882356,2.1623529411764704,2.036470588235294,1.224705882352941,1.3370588235294119,10.588235294117647,1.6358823529411763,4.588235294117647,0.7058823529411765,29.41176470588235,4.705882352941177,3.1070588235294117,14.705882352941176,1.494705882352941,22764.117647058825,25766.666470588236,190.19588235294117,23.529411764705884,52.9264705882353,37.254705882352944,14.411764705882353,8.823529411764707,222.05882352941177,5823.529411764706,58.8235294117647,58.8235294117647,70.58823529411765,100.0,748.2352941176471,498.3529411764706,1529.4117647058824,1192.1570588235293,2259.398823529412,2359.4329411764706,812.0423529411764,11.6,12.92218487394958,9.482647058823531,623.2941176470588,14.930294117647058
Sao Paulo,9.0,50.0,9.0,2.4,2.588,2.246,1.326,0.9199999999999999,1.1960000000000002,2.004,1.4,2.882,12.963999999999999,5.366,11.074,2.88,1.9920000000000002,1.812,1.95,1.526,1.266,1.298,0.8699999999999999,10.0,1.518,2.95,1.04,48.6,1.356,0.876,10.2,1.208,24000.0,34178.2,90.444,16.756,21.35,39.25,40.692,10.0,529.984,16878.4,65.378,58.166,103.65799999999999,96.28999999999999,698.2560000000001,443.134,1454.086,953.21,2918.802,2178.824,877.866,11.96,10.480285714285717,12.968,570.695,15.4125
Bogota,6.25,32.5,7.5,1.5,2.0468,1.8553225,1.02441,0.67353,1.25284,1.4916775,1.246515,2.45326,5.104545,5.367645,7.5719275,2.8741675,1.1366575,1.562225,1.2890575,1.310435,1.3027449999999998,0.8693325,0.8739675,10.825,1.0863625,3.1,0.875,40.0,1.575,1.75,7.5,1.0425,17500.0,27006.25,85.7333725,12.0816675,27.278845,24.809525,12.3609375,5.0,353.67647,7883.333332499999,59.8852275,44.809525,100.19,99.2828425,508.5598125,375.07527000000005,925.8323575000001,726.99391,2013.406285,1333.71495,479.324315,12.4,7.239604285714287,11.05,441.81754125000003,10.533631250000001
Lima,10.81081081081081,67.56756756756756,9.45945945945946,4.864864864864865,3.2324324324324327,4.4702702702702695,1.7918918918918918,1.197297297297297,1.9783783783783784,1.5459459459459457,2.0891891891891894,3.8945945945945946,14.645945945945945,7.345945945945945,12.33108108108108,3.4756756756756753,2.072972972972973,2.1216216216216215,2.2216216216216216,1.4405405405405405,1.535135135135135,1.3378378378378377,0.8648648648648649,13.513513513513512,2.051351351351351,7.162162162162161,1.2162162162162162,54.05405405405405,2.4324324324324325,1.081081081081081,13.513513513513512,1.654054054054054,35096.83513513513,34347.86486486487,129.87297297297295,18.497297297297298,28.71081081081081,65.11891891891892,27.799999999999997,12.77027027027027,825.6351351351351,16530.586486486485,82.69189189189188,61.68648648648649,109.95135135135135,121.76486486486485,1237.3864864864863,847.3675675675676,2547.297297297297,1453.0594594594593,5061.244594594595,2978.708108108108,1969.718918918919,9.25,13.737451737451737,14.695945945945946,1042.377027027027,24.066891891891892
Toronto,18.38235294117647,88.23529411764706,11.76470588235294,6.617647058823529,3.00735294117647,4.125,2.139705882352941,1.8088235294117645,2.816176470588235,2.860294117647059,2.977941176470588,3.654411764705882,10.816176470588236,13.249999999999998,16.63235294117647,3.7720588235294112,1.2794117647058822,3.6470588235294117,3.786764705882353,2.191176470588235,1.691176470588235,2.411764705882353,1.838235294117647,14.338235294117647,2.426470588235294,14.999999999999998,2.4632352941176467,114.70588235294117,3.1249999999999996,1.2867647058823528,22.816176470588236,1.0073529411764706,27483.823529411762,21087.154411764703,140.7058823529412,37.507352941176464,50.83088235294117,55.338235294117645,22.176470588235293,13.227941176470587,971.9632352941175,21174.088235294115,60.06617647058823,43.338235294117645,96.95588235294117,128.375,1676.316176470588,1470.5882352941176,2706.3088235294117,2278.7794117647054,8590.52205882353,6903.360294117646,3674.705882352941,4.44,18.327731092436977,30.39522058823529,1573.452205882353,22.38051470588235
Vancouver,22.058823529411764,88.23529411764706,11.029411764705882,5.88235294117647,3.6985294117647056,4.242647058823529,2.25735294117647,1.7941176470588234,2.1691176470588234,2.88235294117647,4.536764705882352,4.154411764705882,13.242647058823529,14.227941176470589,15.463235294117647,4.279411764705882,1.3970588235294117,4.073529411764706,4.713235294117647,2.963235294117647,2.9705882352941173,2.691176470588235,1.8308823529411764,15.441176470588234,3.3382352941176467,15.808823529411763,2.5735294117647056,83.8235294117647,2.941176470588235,1.676470588235294,32.77205882352941,1.2205882352941175,29102.941176470587,21350.963235294115,90.875,39.30147058823529,53.11029411764706,42.86764705882352,17.051470588235293,12.25,1178.8161764705883,21504.904411764703,63.38235294117647,42.294117647058826,93.5220588235294,117.6470588235294,1944.4117647058822,1631.4338235294117,3641.867647058823,2707.610294117647,9225.823529411764,7172.536764705882,3592.75,4.42,18.778361344537814,22.753676470588236,1787.9227941176468,19.110294117647058
Montreal,18.38235294117647,73.52941176470588,11.316176470588236,5.88235294117647,3.294117647058824,3.941176470588235,1.963235294117647,1.551470588235294,2.3088235294117645,3.3382352941176467,3.1470588235294117,3.5661764705882346,14.161764705882353,13.02941176470588,15.816176470588236,3.426470588235294,1.566176470588235,3.301470588235294,2.889705882352941,2.941176470588235,2.4044117647058822,2.227941176470588,1.5294117647058822,11.029411764705882,2.566176470588235,12.499999999999998,2.7573529411764706,76.83823529411764,3.492647058823529,1.5073529411764703,33.970588235294116,1.1911764705882353,29102.941176470587,22038.948529411766,85.97058823529412,38.455882352941174,43.38235294117647,37.17647058823529,20.860294117647058,12.13235294117647,523.470588235294,14509.477941176468,55.448529411764696,40.44117647058823,102.0955882352941,123.11764705882352,1317.4044117647059,999.3897058823529,2187.882352941176,1645.941176470588,5408.860294117647,4032.7279411764703,3036.2573529411766,4.5,16.03046218487395,21.14889705882353,1158.3970588235293,16.55514705882353
Mumbai,6.024096385542169,24.096385542168676,4.819277108433735,3.0120481927710845,3.635301204819277,3.0542168674698793,0.5489156626506024,0.17771084337349397,0.7795180722891567,0.5749397590361446,0.9337349397590361,1.116144578313253,6.572048192771085,4.08012048192771,0.5496987951807228,2.6978313253012045,0.848433734939759,1.4250602409638555,0.6067469879518073,0.4569879518072289,0.4992771084337349,0.5996385542168675,0.3502409638554217,9.036144578313253,2.3343373493975905,4.216867469879518,0.24096385542168675,6.024096385542169,0.3614457831325301,0.3614457831325301,1.8072289156626506,1.267590361445783,18373.493975903613,26317.77108433735,65.05265060240964,5.169397590361446,10.05168674698795,30.449759036144577,13.964939759036143,4.819277108433735,145.04686746987952,5822.563012048193,35.89253012048193,39.306746987951804,67.97963855421688,50.04819277108434,737.0912048192771,414.73590361445787,2360.982409638554,993.9759036144578,7392.097831325301,3020.7085542168675,829.8484337349397,8.5,5.581549053356282,1.7469879518072289,575.9135542168674,11.829307228915662
Delhi,6.024096385542169,27.10843373493976,4.216867469879518,3.0120481927710845,2.9719277108433735,2.6889156626506026,0.4967469879518072,0.19349397590361445,0.796987951807229,0.6220481927710844,0.9271084337349398,1.2774698795180723,4.970240963855422,3.928072289156626,0.5496987951807228,2.14,0.8668674698795181,1.1839759036144577,0.666144578313253,0.39698795180722896,0.47686746987951806,0.5751807228915663,0.35084337349397593,10.843373493975903,2.039036144578313,4.216867469879518,0.4819277108433735,18.072289156626507,1.0240963855421688,0.30120481927710846,1.2048192771084338,1.1874698795180723,15060.240963855422,25430.843373493975,58.6033734939759,5.129397590361446,9.209759036144577,22.356144578313252,10.706867469879517,6.024096385542169,79.72795180722892,2231.9277108433735,29.1733734939759,34.939277108433735,64.97421686746988,52.7710843373494,295.4038554216867,183.0398795180723,861.7077108433735,492.8806024096385,2895.012168674699,1059.0551807228917,604.1442168674699,9.32,5.868485370051634,4.969879518072289,239.22186746987953,10.558915662650602
Bangalore,3.0120481927710845,18.072289156626507,5.421686746987952,3.0120481927710845,3.473012048192771,2.690361445783133,0.515421686746988,0.16698795180722892,0.6842168674698795,0.6656626506024096,0.9106024096385542,1.1619277108433734,7.871686746987952,4.139518072289157,0.5496987951807228,2.7218072289156625,0.7721686746987952,1.4244578313253013,0.47120481927710844,0.4304819277108433,0.40325301204819275,0.42855421686746986,0.34481927710843374,12.048192771084338,2.2609638554216867,4.337349397590361,0.6024096385542169,15.963855421686747,1.2048192771084338,0.30120481927710846,2.4096385542168677,1.2620481927710843,13855.421686746988,23474.952409638554,33.18493975903614,4.811204819277108,10.793855421686747,18.49421686746988,7.292289156626506,4.819277108433735,134.53819277108434,4244.2497590361445,35.95927710843373,31.21578313253012,55.46277108433735,40.784457831325305,362.01951807228915,206.99939759036147,946.8643373493976,565.6490361445783,2055.6951807228916,1047.3527710843373,978.2172289156626,8.62,4.3176592082616185,4.518072289156627,284.5094578313253,9.59343373493976
Colombo,4.75,25.0,8.333333333333334,2.3333333333333335,2.889733333333333,2.7944333333333335,0.7861666666666667,0.3239666666666667,1.7832000000000001,0.5858333333333333,0.8864666666666666,1.7445000000000002,13.445533333333334,4.6973666666666665,7.9258999999999995,6.979166666666667,0.9884,4.9094999999999995,1.1777,1.0878666666666668,1.1580666666666668,0.9078666666666667,0.5310666666666667,13.333333333333334,2.1941333333333333,10.666666666666666,0.175,8.594266666666668,0.43333333333333335,0.4,1.0,1.0761,33333.333333333336,44375.0,52.3639,4.558833333333333,18.591966666666668,15.156266666666667,6.583333333333333,4.0,41.666666666666664,1333.3333333333333,26.568633333333334,17.5926,86.15383333333334,44.40476666666667,494.02793333333335,239.07036666666667,1211.6666666666667,399.1728,3848.023933333333,1300.2318333333333,259.5176333333333,12.94,6.074138095238096,2.40065,366.54915,8.705733333333335
Kathmandu,1.8796992481203008,20.30075187969925,6.7669172932330826,2.857142857142857,3.4872932330827067,1.8369924812030074,0.5783458646616542,0.17706766917293235,0.9144360902255639,0.6206766917293233,1.0305263157894737,1.884736842105263,8.363082706766917,3.3502255639097744,5.785263157894737,2.3709022556390975,1.1474436090225566,1.4506766917293232,0.7228571428571429,0.48872180451127817,0.7040601503759398,0.5594736842105263,0.25781954887218045,7.518796992481203,2.5322556390977446,3.007518796992481,0.22556390977443608,11.278195488721805,1.8796992481203008,1.3157894736842106,3.7593984962406015,1.27,33834.58646616541,44269.72556390977,33.39669172932331,4.64203007518797,9.210526315789474,22.898120300751877,7.988721804511278,3.3834586466165413,75.9793984962406,5566.421052631579,25.313308270676693,26.597744360902254,62.835639097744355,41.55127819548872,201.373007518797,98.13819548872179,487.687969924812,195.89887218045112,2647.53992481203,1528.4494736842105,272.2715789473684,10.2,4.542513426423201,3.674812030075188,149.75560150375938,9.16437969924812
Dhaka,2.727272727272727,13.636363636363637,7.2727272727272725,0.16363636363636364,0.10872727272727274,2.5785454545454543,0.3860909090909091,0.19181818181818183,0.9141818181818182,0.653909090909091,0.7688181818181817,1.3324545454545453,9.214181818181817,3.5186363636363636,7.258181818181818,3.1643636363636363,1.1318181818181818,2.939363636363636,0.6980000000000001,0.30072727272727273,0.595,0.35563636363636364,0.3122727272727273,0.45454545454545453,0.06899999999999999,3.6363636363636362,0.45454545454545453,27.272727272727273,1.3636363636363635,0.45454545454545453,3.6363636363636362,1.111,33254.545454545456,33443.04809090909,56.56790909090909,5.519454545454545,14.028909090909092,21.363636363636363,14.166636363636362,4.545454545454546,98.29545454545455,2755.9808181818184,20.752545454545455,25.454545454545453,52.42427272727273,41.65772727272728,166.0,81.19836363636364,452.9644545454545,249.4070909090909,1454.9862727272725,699.2712727272727,348.1818181818182,10.55,3.8721558441558432,7.386363636363637,123.59918181818182,6.631818181818182
Sydney,19.607843137254903,84.9673202614379,10.490196078431373,6.5359477124183005,3.9542483660130716,3.522875816993464,2.588235294117647,2.150326797385621,1.7581699346405228,2.437908496732026,2.111111111111111,5.320261437908497,12.352941176470587,8.96078431372549,14.594771241830063,3.2875816993464055,2.8627450980392157,2.9477124183006533,4.856209150326797,2.718954248366013,2.30718954248366,2.1372549019607843,1.1372549019607843,13.071895424836601,4.607843137254902,32.6797385620915,3.6601307189542482,142.08496732026143,3.5294117647058827,1.6339869281045751,39.21568627450981,1.261437908496732,26143.7908496732,25317.019607843136,191.94771241830065,21.882352941176467,50.63398692810458,68.05228758169935,21.235294117647058,16.33986928104575,2042.0915032679738,24778.8954248366,74.45751633986929,58.22875816993464,100.65359477124183,120.62091503267975,2284.392156862745,1568.0130718954247,4334.058823529412,2623.921568627451,11421.882352941177,7250.686274509803,3832.235294117647,5.99,17.780578898225958,37.72712418300653,1926.202614379085,26.0
Melbourne,16.33986928104575,78.43137254901961,10.457516339869281,8.169934640522875,5.0588235294117645,3.568627450980392,2.7908496732026142,2.2091503267973853,1.712418300653595,2.823529411764706,2.130718954248366,5.542483660130719,11.947712418300654,9.18954248366013,15.169934640522877,3.7124183006535945,3.006535947712418,2.8562091503267975,4.30718954248366,2.888888888888889,2.542483660130719,2.3006535947712417,1.5098039215686274,13.071895424836601,5.111111111111112,32.6797385620915,3.5947712418300655,128.1045751633987,3.333333333333333,1.2941176470588236,27.215686274509803,1.2679738562091503,26797.385620915033,24611.27450980392,201.59477124183007,26.797385620915033,50.326797385620914,48.01307189542483,18.901960784313726,16.33986928104575,2156.7385620915034,28919.718954248365,72.04575163398692,50.67973856209151,117.6470588235294,116.79084967320262,1603.5686274509803,1203.797385620915,3105.7254901960787,2248.5424836601305,6915.777777777777,6065.490196078432,3994.81045751634,5.61,16.47245564892624,34.08169934640522,1403.683006535948,21.39869281045751
Auckland,15.151515151515152,75.75757575757576,10.181818181818183,7.375757575757576,3.472727272727273,3.6484848484848484,2.175757575757576,2.2969696969696973,1.896969696969697,2.2606060606060607,2.0,6.484848484848484,9.436363636363637,10.315151515151516,16.69090909090909,3.0606060606060606,2.1272727272727274,3.284848484848485,4.83030303030303,1.8727272727272728,1.5151515151515151,2.0,1.2121212121212122,10.606060606060607,2.8484848484848486,27.272727272727273,2.7272727272727275,131.75151515151515,2.4242424242424243,2.121212121212121,34.54545454545455,1.678787878787879,27266.666666666668,23975.27878787879,173.52121212121213,31.12727272727273,51.763636363636365,39.99393939393939,17.775757575757577,13.93939393939394,1113.769696969697,19418.369696969698,71.7939393939394,46.31515151515152,99.41818181818182,120.03030303030305,1347.109090909091,1197.321212121212,2487.7030303030306,1852.8121212121212,7942.927272727273,5406.363636363637,3313.3333333333335,6.01,15.774891774891778,34.75606060606061,1272.2151515151513,17.97878787878788
Cape Town,10.81081081081081,43.24324324324324,5.135135135135135,2.7027027027027026,1.8291891891891894,2.1459459459459462,1.3254054054054054,1.0243243243243243,1.2032432432432434,1.0486486486486486,2.02,2.5945945945945947,7.658378378378378,5.503783783783783,7.553513513513514,1.644864864864865,1.655135135135135,1.6686486486486487,1.7027027027027026,1.3978378378378378,1.325945945945946,1.1032432432432433,1.02,5.675135135135135,1.297837837837838,2.972972972972973,1.0,53.78378378378378,1.0810810810810811,0.972972972972973,4.45945945945946,1.1432432432432431,31837.837837837837,26069.778918918917,116.15783783783785,30.778378378378378,34.601081081081084,46.513513513513516,9.425945945945946,7.297297297297297,238.87405405405406,4891.975135135135,52.475675675675674,32.64054054054054,111.35135135135135,91.77945945945946,908.1081081081081,573.3783783783783,1519.7724324324324,1100.337837837838,1961.081081081081,1273.2243243243245,1547.3854054054054,11.27,9.243552123552123,14.20945945945946,740.7432432432432,15.547162162162163
Johannesburg,10.81081081081081,37.83783783783784,5.27027027027027,2.1621621621621623,1.7627027027027027,2.1324324324324326,1.0140540540540541,0.7945945945945946,1.1956756756756757,1.0681081081081083,1.6562162162162162,2.1129729729729734,8.174054054054054,4.8659459459459455,6.895135135135135,1.7545945945945947,1.607027027027027,1.5616216216216217,1.707027027027027,1.4837837837837837,1.5135135135135136,1.1275675675675676,0.9924324324324324,5.405405405405405,1.444864864864865,2.972972972972973,1.6216216216216217,72.97297297297297,0.8648648648648649,0.8108108108108109,12.972972972972974,1.211891891891892,31837.837837837837,26581.365405405406,136.42054054054054,32.848108108108114,33.92378378378378,32.41189189189189,12.612432432432433,7.837837837837838,194.72324324324325,4846.918918918919,51.55513513513513,41.351351351351354,89.89189189189189,75.90324324324324,433.41513513513513,362.452972972973,1064.8648648648648,744.8027027027027,933.2129729729729,680.805945945946,1406.1713513513512,11.07,8.407490347490347,19.06756756756757,397.9340540540541,11.954324324324324
Nairobi,5.62015503875969,34.883720930232556,6.666666666666667,2.3255813953488373,2.6788372093023254,2.4065891472868217,0.6641860465116279,0.5204651162790698,0.8212403100775194,0.5519379844961241,1.8129457364341086,1.7151162790697674,10.863100775193798,6.540077519379845,5.896279069767442,3.1432558139534885,1.0562790697674418,1.8565891472868217,1.0003100775193798,1.013643410852713,0.9496124031007752,0.6753488372093024,0.717984496124031,11.627906976744185,2.122558139534884,3.10077519379845,0.7751937984496124,27.906976744186046,1.550387596899225,1.550387596899225,2.9069767441860463,1.4231782945736435,15503.875968992248,18949.181705426356,40.49170542635659,16.426744186046513,36.957364341085274,44.11302325581395,16.871860465116278,7.751937984496124,225.66751937984498,9033.642093023256,19.121472868217054,25.839767441860463,61.513875968992245,68.34976744186046,429.7765891472868,212.2093023255814,1113.4601550387597,499.75333333333333,1547.0524031007753,902.5872093023256,406.6463565891473,15.06,7.354252491694353,7.945736434108527,320.9929457364341,16.454612403100775
Marrakech,3.75,30.0,6.5,6.5,3.2329999999999997,2.442,1.9969999999999999,0.805,0.873,0.8140000000000001,1.478,1.9300000000000002,7.612,4.9670000000000005,10.973,1.525,1.35,0.875,0.746,0.683,0.8119999999999999,0.231,0.5700000000000001,7.5,2.211,4.0,0.4,25.0,0.9,0.65,5.0,1.339,31400.0,28828.571000000004,34.617000000000004,8.433,35.625,25.714,21.6,6.0,96.711,7581.211,30.701999999999998,43.362,92.5,79.667,457.83299999999997,283.33299999999997,689.0,438.5,1711.3799999999999,901.4399999999999,480.546,4.75,6.580571428571429,6.7375,370.58299999999997,11.4285
Casablanca,5.0,30.0,7.5,3.5,2.978,2.1,0.7070000000000001,0.44299999999999995,0.9259999999999999,0.64,1.83,1.848,11.602,6.833,11.181000000000001,1.55,1.386,0.763,0.6950000000000001,0.5980000000000001,0.653,0.41100000000000003,0.522,7.5,2.7510000000000003,4.0,0.8,24.0,0.8,0.523,4.4399999999999995,1.355,32900.0,27490.193,48.053,11.801,37.806,28.969,21.25,8.0,493.33500000000004,5237.564,55.9,46.480000000000004,94.595,64.488,522.7270000000001,313.526,969.4739999999999,505.534,1966.9779999999998,1089.217,514.472,5.1,6.610285714285714,6.53075,418.1265,11.99225
Tel Aviv,21.62162162162162,108.1081081081081,16.216216216216214,8.648648648648647,3.3864864864864863,4.443243243243243,3.135135135135135,2.4135135135135135,2.0297297297297296,3.035135135135135,3.127027027027027,4.113513513513514,15.74054054054054,12.49189189189189,20.016216216216215,3.908108108108108,2.7594594594594595,2.2432432432432434,3.3945945945945946,1.7540540540540541,1.8567567567567567,2.0945945945945943,1.716216216216216,13.513513513513512,3.2486486486486483,12.027027027027026,2.162162162162162,75.67567567567568,3.567567567567567,0.9297297297297297,30.81081081081081,1.981081081081081,47810.810810810806,46838.91891891892,262.1189189189189,9.708108108108108,28.71081081081081,82.12702702702703,18.61891891891892,12.77027027027027,1296.8054054054055,24255.489189189186,101.4027027027027,73.8054054054054,131.69459459459458,146.36216216216215,1777.87027027027,1240.4243243243243,2988.7378378378376,2254.5054054054053,18086.77027027027,11773.648648648648,3481.8783783783783,5.39,22.52200772200772,20.583783783783783,1509.147297297297,29.264864864864865
