city,Meal at an Inexpensive Restaurant,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",Combo Meal at McDonald's (or Equivalent Fast-Food Meal),Domestic Draft Beer (0.5 Liter),Imported Beer (0.33 Liter Bottle),Cappuccino (Regular Size),"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",Bottled Water (0.33 Liter),"Milk (Regular, 1 Liter)",Fresh White Bread (500 g Loaf),White Rice (1 kg),"Eggs (12, Large Size)",Local Cheese (1 kg),Chicken Fillets (1 kg),Beef Round or Equivalent Back Leg Red Meat (1 kg),Apples (1 kg),Bananas (1 kg),Oranges (1 kg),Tomatoes (1 kg),Potatoes (1 kg),Onions (1 kg),Lettuce (1 Head),Bottled Water (1.5 Liter),Bottle of Wine (Mid-Range),Domestic Beer (0.5 Liter Bottle),"Cigarettes (Pack of 20, Marlboro)",One-Way Ticket (Local Transport),Monthly Public Transport Pass (Regular Price),Taxi Start (Standard Tariff),Taxi 1 km (Standard Tariff),Taxi 1 Hour Waiting (Standard Tariff),Gasoline (1 Liter),Volkswagen Golf 1.5 (or Equivalent New Compact Car),Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"Basic Utilities for 85 m2Apartment (Electricity, Heating, Cooling, Water, Garbage)","Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)","Broadband Internet (Unlimited Data, 60 Mbps or Higher)",Monthly Fitness Club Membership,"Tennis Court Rental (1 Hour, Weekend)",Cinema Ticket (International Release),"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child","International Primary School, Annual Tuition per Child",Jeans (Levi's 501 or Similar),Summer Dress in a Chain Store (e.g. Zara or H&M),Nike Running Shoes (Mid-Range),Men's Leather Business Shoes,1 Bedroom Apartment in City Centre,1 Bedroom Apartment Outside of City Centre,3 Bedroom Apartment in City Centre,3 Bedroom Apartment Outside of City Centre,Price per Square Meter to Buy Apartment in City Centre,Price per Square Meter to Buy Apartment Outside of Centre,Average Monthly Net Salary (After Tax),"Annual Mortgage Interest Rate (20-Year Fixed, in %)"
Antalya,8.41258691253854,36.80506774235611,8.41258691253854,2.523776073761562,2.4514278263137306,3.513516924021721,1.3319228229276643,0.483723747470966,0.9527254678449896,0.9359002940199126,2.0436276757284246,2.268874690311644,8.864132515069047,5.017687463983612,17.650869230542735,1.366624743941886,1.795456361808538,0.9171822881395143,1.224241710447171,0.5867779371495632,0.4332482259957348,0.7880490790320477,0.5714249660341804,6.6249121936241,1.852241323468173,2.050568059931269,0.7361013548471222,25.23776073761562,0.8833216258165467,0.6309440184403905,8.202272239725076,1.089009375828114,44124.01835626464,40199.78547903373,86.75080655677024,9.381927239535793,13.074211635448957,49.33687783661915,17.87948127989097,5.520760161353417,600.1958029603893,10102.179490954364,50.8919445274019,26.821640538573813,94.75264891330407,66.249121936241,498.28404258451496,395.72093766693723,822.3267953512045,631.8525778269446,2330.9875535776628,1240.0052158038857,873.7369552324186,40.87
Abu Dhabi,8.168822328114365,68.07351940095303,9.530292716133424,10.891763104152485,2.360789652825051,5.432266848196051,1.1164057181756297,0.3784887678692988,1.8488767869298843,1.5411844792375766,2.575901974132063,3.4309053778080325,9.903335602450646,9.124574540503744,11.294758339006126,2.3934649421375083,1.8216473791695031,1.865214431586113,1.3750850918992512,1.187202178352621,1.326072157930565,1.8134785568413887,0.6181075561606535,13.614703880190607,2.330837304288632,6.535057862491491,0.6807351940095303,25.867937372362153,3.2675289312457454,0.5445881552076243,8.168822328114365,0.7515316541865215,29952.348536419333,21799.4091218516,160.64533696392104,49.84070796460177,95.08236895847516,65.60653505786249,43.11232130701158,13.614703880190607,639.1341048332198,13629.786249149081,55.66780122532335,49.97957794417972,92.50102110279101,94.24370319945542,1913.508509189925,1337.7590197413208,3704.2505105513956,2813.421375085092,4713.712729748128,2981.3179033356023,2620.8141592920356,5.31
Amman,7.052186177715092,56.13540197461213,7.052186177715092,8.462623413258111,5.049365303244006,4.471086036671368,0.5641748942172073,0.4372355430183357,1.5373765867418903,0.5782792665726375,1.6078984485190408,2.4823695345557124,6.318758815232723,7.122708039492243,11.889985895627644,2.32722143864598,2.0310296191819464,1.438645980253879,0.7898448519040904,0.9449929478138224,0.7475317348377998,0.6346967559943583,0.6346967559943583,21.156558533145276,4.809590973201693,3.6953455571227085,0.7757404795486602,38.78702397743301,0.7052186177715092,1.4104372355430184,7.052186177715092,1.3681241184767279,28208.744710860366,33621.2976022567,119.70380818053597,16.22002820874471,32.820874471086036,61.9605077574048,36.55853314527504,11.283497884344147,302.77856135401976,7607.447108603668,57.70098730606488,63.977433004231315,112.90550070521861,77.57404795486602,443.2157968970381,283.76586741889986,731.8617771509169,500.70521861777155,1510.0,963.9915373765868,697.7574047954867,7.31
Doha,10.989010989010989,79.12087912087912,7.417582417582417,4.945054945054945,3.285714285714286,6.074175824175824,0.9120879120879121,0.3379120879120879,2.068681318681319,1.4642857142857142,2.1978021978021975,2.7967032967032965,10.815934065934066,7.585164835164835,10.862637362637361,2.071428571428571,1.6593406593406592,1.6593406593406592,1.414835164835165,1.0769230769230769,1.0989010989010988,1.5934065934065933,0.5164835164835164,13.736263736263735,2.085164835164835,6.318681318681318,0.5494505494505494,30.21978021978022,2.1978021978021975,2.1978021978021975,13.736263736263735,0.5604395604395604,28008.24175824176,21238.225274725275,93.21428571428571,32.45054945054945,87.35164835164834,139.6510989010989,22.57967032967033,12.362637362637361,781.2884615384614,11195.054945054944,63.79670329670329,61.55494505494505,106.47527472527472,89.50274725274726,1976.304945054945,1306.6620879120878,3622.9395604395604,2653.5906593406594,4481.947802197802,2768.445054945055,2977.5824175824173,6.05
New York,25.0,140.0,14.0,8.0,4.01,5.7,3.28,2.66,1.31,4.63,7.73,6.15,16.58,15.39,20.29,6.98,2.53,6.22,6.41,3.24,3.8,2.94,2.59,19.99,3.38,19.0,3.0,133.0,3.0,2.17,42.0,0.91,35229.0,25824.12,201.76,66.4,72.3,126.3,68.15,22.0,3389.82,59207.2,67.8,52.61,114.42,152.5,4280.72,2861.0,9425.0,5376.32,19711.06,8747.83,5167.74,6.85
Los Angeles,25.0,100.0,13.0,8.0,2.78,5.96,3.37,2.66,1.32,4.87,4.28,6.15,12.08,16.57,20.61,5.77,2.64,4.96,5.12,3.29,2.98,2.13,2.3,15.0,3.07,12.0,2.0,105.0,3.1,1.85,32.11,1.26,34000.0,26023.97,236.08,58.83,78.0,49.71,12.0,18.0,1745.42,30635.62,73.48,61.8,120.19,182.36,2838.7,2634.71,6290.35,4144.78,8582.07,7382.14,3921.75,7.44
Mexico City,11.53489015900846,57.674450795042304,10.093028889132404,3.345118146112454,4.591463027793318,3.9039835743164137,1.656410226833615,1.3103635220633612,1.8340475352823453,2.810475987242411,1.9217127004908097,2.6149595990472183,11.772508896284036,9.328265671590144,13.843598424334004,3.0284854112476713,1.9372848022054712,2.2602617266577076,2.040522069128597,2.1858616851321035,2.2158523995455255,1.5727822731808037,1.2959449093646005,14.418612698760576,1.9418987582690745,5.0176772191686805,0.374883930167775,20.76280228621523,1.7302335238512692,0.46139560636033844,5.825119530299273,1.4418612698760576,22319.43571317342,26666.863721040216,62.54909537623928,29.615830483254225,37.69602103963965,58.33078604508989,30.855831175347635,6.920934095405077,470.5018253963677,11549.399897339477,75.28015364473693,52.570261899681064,116.99377692675922,128.32565301896912,1167.2807073194647,770.1234809991522,2683.235190642897,1449.4500741116694,3790.9128135327333,2343.99637804449,1079.9160259996424,11.31
Buenos Aires,19.5,70.0,12.0,4.0,3.5,4.12,1.94,1.38,1.52,2.8,1.71,3.46,11.26,9.45,10.71,2.59,2.13,1.28,2.55,1.36,1.34,1.98,1.65,6.5,2.21,4.0,0.61,25.0,1.71,0.95,6.75,1.18,25000.0,30037.17,185.75,19.04,33.82,49.49,15.39,10.0,385.06,6508.75,112.01,92.66,130.43,146.1,776.02,526.25,1615.78,1134.48,2715.5,2030.21,796.09,52.71
Miami,30.0,120.0,14.0,8.0,3.56,5.48,3.28,2.84,1.25,4.0,6.15,5.22,17.72,16.36,24.48,5.85,1.97,4.68,5.15,3.38,3.81,3.09,2.16,15.0,2.6,9.07,2.25,112.5,2.95,2.05,24.0,0.86,35000.0,26470.99,152.91,61.9,67.93,77.68,22.7,18.0,1869.94,38614.0,52.87,58.08,95.0,125.51,3010.43,2090.91,5450.84,3739.48,7080.64,3816.21,4166.71,6.54
Chicago,20.0,100.0,13.0,7.0,3.51,5.61,3.11,2.26,1.33,4.08,5.37,4.78,14.28,14.56,16.92,5.18,1.88,3.87,4.38,2.52,2.56,2.41,2.65,15.0,3.02,18.0,2.5,75.0,3.25,1.4,22.5,1.01,35265.5,26107.85,166.32,70.41,64.81,67.68,29.0,17.0,1825.0,30287.27,64.14,50.0,100.35,153.53,2388.16,1731.24,4631.25,2933.31,3842.32,2586.92,4775.28,6.87
San Francisco,25.0,150.0,15.0,8.0,3.77,5.68,3.27,2.89,1.61,5.26,6.33,6.75,22.36,14.68,23.56,7.14,3.04,5.43,7.8,3.95,4.73,3.23,2.99,18.0,3.06,14.0,3.0,87.0,4.15,2.03,39.0,1.28,36998.0,25897.85,233.15,68.44,72.56,115.57,21.88,18.0,3018.16,42000.0,74.62,48.6,100.79,127.76,3413.44,2770.83,5664.55,4629.33,10924.47,9527.24,7287.96,6.44
Cancun,11.53489015900846,57.674450795042304,11.980136919146188,2.995034229786547,2.963890026357224,3.9778068713340677,1.4222519566057432,0.7878329978602779,1.723312589755864,2.654178225587847,1.6627544164210697,2.696280574668228,11.186536476206406,8.80631189189501,14.145235801992076,3.01291330953301,1.6864009412470369,3.1911273624896905,2.2856384850075266,2.1201128112257552,1.9966894865243645,1.2007820655527808,1.3109402665713117,10.381401143107615,1.6039264766101264,4.4986071620132995,0.6920934095405077,28.837225397521152,4.613956063603385,3.0463644909941348,14.418612698760576,1.465507794702025,22319.43571317342,25263.33173767353,186.48053198913414,23.06978031801692,51.892587102839315,36.52695992202415,14.130240444785365,8.651167619256347,217.7210517512847,5709.770628709189,57.674450795042304,57.674450795042304,69.20934095405077,98.04656635157193,733.6190141129381,488.6179471355984,1499.5357206711,1168.86906169436,2215.2629666584,2313.342984191433,796.1796443793364,11.6
Sao Paulo,8.88292307388618,49.349572632701,8.88292307388618,2.368779486369648,2.5543338794686035,2.216782802660929,1.3087506662192305,0.9080321364416983,1.180441777374208,1.977930871118656,1.381788033715628,2.844509366548886,12.795357192206714,5.296196134941471,10.929943346690617,2.8425353836435776,1.966086973686808,1.7884285122090844,1.924633332675339,1.5061489567500346,1.2495311790599892,1.281114905544918,0.8586825638089973,9.8699145265402,1.4982530251288024,2.911624785329359,1.026471110760181,47.967784598985375,1.338360409798851,0.8646045125249215,10.067312817071004,1.1922856748060562,23687.79486369648,33733.591267099626,89.26745494384019,16.53802878067076,21.072267514163325,38.73941451667029,40.16265619139738,9.8699145265402,523.0896780433882,16658.836534475613,64.52752719161451,57.409344835073725,102.30955999921039,95.03740697605558,689.1727037643855,437.36947038038653,1435.1704534238734,940.8101225843384,2880.832625989459,2150.4806648374424,866.446238575574,11.96
Bogota,7.805450458634219,40.58834238489794,9.366540550361062,1.8733081100722127,2.5561913597972032,2.317060457366302,1.279357040692717,0.8411528075846249,1.564636888415247,1.8629143722414951,1.5567377725511096,3.0638079027438376,6.374923697819042,6.703501940325708,9.45636879641921,3.5894675249706505,1.419539808749604,1.9510191748383747,1.6098679127329407,1.636565675481653,1.6269618492373497,1.0856850817329011,1.0914736037930242,13.519040194354467,1.3567277878188826,3.8715034274825726,1.0927630642087907,49.954882935259,1.9669735155758232,2.1855261284175813,9.366540550361062,1.3019491365001876,21855.261284175813,33727.35143175846,107.07001467206133,15.088457140630581,34.067787714601884,30.98392292635954,15.437229644563827,6.244360366907375,441.696666395141,9845.274844116568,74.78898823284632,55.961364393989044,125.12449303208999,123.99156936418143,635.1261474753692,468.42103011901656,1156.246175914684,907.9223917174055,2514.486881707243,1665.6393549063703,598.6147510962053,12.4
Lima,11.787587670183296,73.6724229386456,10.314139211410385,5.304414451582483,3.5244887133848057,4.874167501620793,1.9537926563328814,1.3054753344728,2.1571285436435432,1.6856250368362113,2.277951317262922,4.246478458183533,15.96923439618082,8.00966582188955,13.445217186302822,3.7897094359639296,2.260269935757647,2.313314080273472,2.4223492662226676,1.5706960570519242,1.673837449166028,1.458713974185183,0.9430070136146638,14.73448458772912,2.23669476041728,7.809276831496434,1.3261036128956207,58.93793835091648,2.6522072257912415,1.1787587670183297,14.73448458772912,1.8035009135380444,38267.89945187717,37451.25832498379,141.60723757882948,20.16856250368362,31.30488595508929,71.00253433134908,30.311781693876345,13.92408793540402,900.232804856486,18024.15571403312,90.16325808923203,67.25997524606589,119.88566039959922,132.766546826192,1349.1866564507573,923.9288029704721,2777.4503447869392,1584.3460835739963,5518.537455059822,3247.8399245594387,2147.6866859197266,9.25
Toronto,17.834213154515624,85.60422314167499,11.41389641889,6.420316735625624,2.917677272078756,4.001997431873306,2.0759024111856186,1.7548865744043374,2.7322014552717935,2.775003566842631,2.889142531031531,3.5454415751177057,10.493651020116994,12.854900841774862,16.136396062205737,3.659580539306606,1.2412612355542874,3.5383078898558997,3.6738479098302186,2.1258382080182625,1.6407476102154372,2.33984876587245,1.7834213154515624,13.910686260522187,2.3541161363960623,14.552717934084749,2.3897845627050938,111.2854900841775,3.031816236267656,1.2483949208160936,22.135825367384793,0.9773148808674562,26664.2887715794,20458.360679126836,136.5102011699244,36.38892852047368,49.3151662148666,53.688115280353834,21.515194749607648,12.833499785989442,942.9804537023826,20542.70223997717,58.27507490369525,42.04594093308603,94.06477386217722,124.54701098587532,1626.330432301327,1426.7370523612499,2625.6099300898845,2210.828934227422,8334.362961906121,6697.51034384363,3565.1305464402913,4.44
Vancouver,21.401055785418748,85.60422314167499,10.700527892709374,5.706948209445,3.5882436866885437,4.116136396062205,2.1900413753745185,1.7406192038807249,2.1044371522328436,2.79640462262805,4.401483806534456,4.030532172920531,12.847767156513056,13.803680981595093,15.002140105578544,4.151804822371237,1.3554001997431873,3.9520616350406623,4.572692252817806,2.874875160507919,2.882008845769725,2.6109288058210876,1.7762876301897563,14.980739049793124,3.2386931088600375,15.337423312883436,2.496789841632187,81.32401198459124,2.8534741047225,1.6264802396918248,31.794835211870453,1.1841917534598374,28235.126266229134,20714.30303894992,88.16521615066344,38.1295477243544,51.526608646026546,41.58938507633043,16.543016122128694,11.884719646169211,1143.6652874875163,20863.653873591098,61.49236695676987,41.032957625909546,90.73334284491368,114.13896418889999,1886.4317306320447,1582.7864174632616,3533.271508061064,2626.8725923812244,8950.720502211443,6958.660293907833,3485.618490512199,4.42
Montreal,17.834213154515624,71.3368526180625,10.978741617919818,5.706948209445,3.1958909972892,3.82365530032815,1.9046939649022685,1.5052075902411186,2.2399771722071624,3.2386931088600375,3.053217292053075,3.459837351976031,13.739477814238837,12.640890283920672,15.344556998145244,3.3242973320017124,1.519474960764731,3.203024682551006,2.8035383078898564,2.8534741047225,2.3327150806106434,2.1615066343272935,1.4838065344556999,10.700527892709374,2.489656156370381,12.127264945070625,2.6751319731773435,74.5470109858753,3.3885004993579684,1.462405478670281,32.95762590954487,1.1556570124126124,28235.126266229134,21381.773434156086,83.40704808103867,37.30917391924668,42.08874304465687,36.0679126836924,20.23826508774433,11.770580681980311,507.86132115851046,14076.822656584392,53.795120559280925,39.23526893993437,99.05121986017977,119.44642602368384,1278.1209873020402,969.58909972892,2122.642317020973,1596.8611784848054,5247.574547010986,3912.4768155228994,2945.719788842917,4.5
Mumbai,5.235793981978397,20.94317592791359,4.188635185582718,2.6178969909891987,3.159592236364684,2.6545475488630474,0.4770855476378716,0.1544559224683627,0.6775117412680046,0.49970417764001823,0.8115480672066516,0.9700879089809574,5.712041802579153,3.5462032639939682,0.47776620085552873,2.3447979768892053,0.7374092244218375,1.2385794243768096,0.5273491698648641,0.3971873314728812,0.4339426052263695,0.5211709329661297,0.304409062112224,7.853690972967596,2.028870168016629,3.665055787384878,0.20943175927913588,5.235793981978397,0.31414763891870384,0.31414763891870384,1.5707381945935193,1.1017157696878943,15969.171645034112,22873.874958768123,56.539977904949396,4.492939531815303,8.736341122449513,26.465158408946923,12.13751289314268,4.188635185582718,126.06629562339981,5060.632902776541,31.195698271664405,34.16313686889048,59.083945484913066,43.498976402276526,640.6367772640882,360.46431021032186,2052.028503662438,863.9060070264355,6424.781222348463,2625.4240731335703,721.2559622603969,8.5
Delhi,5.235793981978397,23.561072918902788,3.665055787384878,2.6178969909891987,2.5830266030692224,2.3370490017958776,0.4317435717539386,0.1681737027011461,0.692695543815742,0.5406480865790894,0.8057886938264753,1.110302471818339,4.319844182771096,3.4140518238888333,0.47776620085552873,1.859963454158006,0.7534307540066913,1.0290429492180342,0.5789740985271712,0.3450388234123764,0.4144654516134099,0.4999136093992974,0.3049326415104219,9.424429167561115,1.772211547020048,3.665055787384878,0.41886351855827175,15.707381945935191,0.8900849769363275,0.26178969909891986,1.0471587963956794,1.0320797097275818,13089.484954945992,22103.009010801445,50.934641583722964,4.458173859774965,8.004586555528213,19.430659762399667,9.305786075929484,5.235793981978397,69.29489562444697,1939.8616703229961,25.355798380045343,30.367186231956147,56.47180786730404,45.86555528213076,256.7478389260339,159.08761054070044,748.9461917452472,428.38313446042525,2516.176090223202,920.4691271407853,525.0869927170106,9.32
Bangalore,2.6178969909891987,15.707381945935191,4.712214583780558,2.6178969909891987,3.0185399464901854,2.3383055923515523,0.44797453309807167,0.14513620918044118,0.5946814804731063,0.578555235008613,0.7914426183158545,1.0098799432439933,6.841611996251172,3.597828192656275,0.47776620085552873,2.3656364369374794,0.671124072609991,1.2380558449786119,0.4095438052703502,0.3741498379521762,0.3504840491536339,0.3724743838779432,0.29969684752844344,10.471587963956795,1.9650981973161321,3.769771667024446,0.5235793981978397,13.874854052242753,1.0471587963956794,0.26178969909891986,2.094317592791359,1.0968988392244743,12042.326158550313,20403.06241590006,28.842418308524397,4.181619221646867,9.381390941029252,16.074096956432957,6.338033331064489,4.188635185582718,116.93276716947742,3688.8548794982016,31.253710868984726,27.130941971695297,48.20501274915834,35.44747713266979,314.64629593754745,179.91182922934348,822.9593754744939,491.62922201337227,1786.6906116978112,910.298073751394,850.209484117219,8.62
Colombo,4.243163965086354,22.332441921507126,7.444147307169041,2.0843612460073317,2.581392073412394,2.4962608048076094,0.7022808569583274,0.28939867071350367,1.5929284173772604,0.5233235556939836,0.791878613947414,1.5583577972827674,12.01086369081419,4.196146730694275,7.080188057026933,6.234473369754072,0.8829354238087056,4.385644944545569,1.0520366740383578,0.9717887660670754,1.0344982629826673,0.8109951842322242,0.47440061959126867,11.910635691470468,1.9600142093883801,9.528508553176373,0.15632709345054988,7.67723844765112,0.38709565997279016,0.357319070744114,0.893297676860285,0.9612776300693526,29776.589228676166,39640.08441067515,46.77655022134428,4.072395225859896,16.60816063159719,13.53905780320831,5.880876372663543,3.57319070744114,37.220736535845205,1191.0635691470466,23.7336984340194,15.71542870993225,76.96101916927485,39.66667490485636,441.31400515075444,213.56100314946985,1082.3790184623788,356.58013490581516,3437.4308401494427,1161.494076096456,231.8264989609459,12.94
Kathmandu,1.636189902744872,17.670850949644617,5.89028364988154,2.4870086521722055,3.0355249551683965,1.5990156681545085,0.5034229092765422,0.15412908883856696,0.7959736638873254,0.5402699058863567,0.8970247522808487,1.6405748916842282,7.279670667696375,2.91621398746024,5.035799835072058,2.0637590481301618,0.9987957642315798,1.2627459193423825,0.629213188999568,0.42540937471366674,0.6128512899721192,0.4869955626529837,0.22441980706048664,6.544759610979488,2.204209589381782,2.6179038443917952,0.19634278832938465,9.817139416469232,1.636189902744872,1.1453329319214105,3.272379805489744,1.1054753458905453,29451.418249407696,38534.71667735644,29.07025144966425,4.040669136222626,8.017330523449873,19.93173815725748,6.953807086665706,2.94514182494077,66.13649750644659,4845.308061834889,22.034045839496315,23.15208712383994,54.69547233530112,36.168435933348164,175.28574420461536,85.42468945115645,424.50947026715704,170.52076652224562,2304.559144992604,1330.44347291124,236.99962040394257,10.2
Dhaka,2.4300765717127746,12.150382858563873,6.4802041912340655,0.1458045943027665,0.09687905265894929,2.297556396002038,0.3440178400021385,0.1709153855437985,0.8145616668381221,0.582651359344333,0.6850385855658311,1.1872544103864713,8.210094700084,3.1352037902714316,6.467243782851598,2.819536843605942,1.0084817772608015,2.619055526439638,0.6219375972536895,0.2679564433075286,0.530161705395337,0.3168819849513458,0.27824376746111273,0.4050127619521291,0.0614809372643332,3.2401020956170328,0.4050127619521291,24.300765717127746,1.2150382858563873,0.4050127619521291,3.2401020956170328,0.989932192763394,29630.733664417767,29798.694805873332,50.4035952172853,4.917988965832313,12.500151879785733,19.035599811750068,12.622870746657227,4.050127619521291,87.58400977214792,2455.656286729595,18.49110065458163,22.68071466931923,46.71149887932969,37.11820459462678,147.91066066491754,72.35002174918532,403.6040465635072,222.22872042698066,1296.4336196233542,623.0703369463172,310.2397756553309,10.55
Sydney,21.061499578770007,91.26649817467003,11.267902274641955,7.020499859590002,4.247402415051951,3.784049424319011,2.7801179443976407,2.3097444538051106,1.8885144622297105,2.618646447627071,2.267621454647571,5.7146868857062625,13.268744734625104,9.625105307497893,15.676776186464474,3.5313114293737713,3.0749789385004207,3.1662454366750907,5.216231395675371,2.920527941589441,2.4782364504352707,2.2957034540859307,1.2215669755686605,14.040999719180004,4.9494524010109515,35.10249929795001,3.931479921370401,152.61864644762704,3.7910699241786014,1.7551249648975005,42.122999157540015,1.3549564729008703,28081.99943836001,27193.934288121312,206.1780398764392,23.504633529907327,54.38781241224375,73.0974445380511,22.80960404380792,17.551249648975006,2193.4849761303003,26615.91547318169,79.9775344004493,62.54563324908733,108.11569783768603,129.5633249087335,2453.748946925021,1684.260039314799,4655.370682392586,2818.4498736310024,12268.660488626789,7788.226621735466,4116.343723673125,5.99
Melbourne,17.551249648975006,84.24599831508003,11.232799775344004,8.775624824487503,5.433866891322662,3.8331929233361413,2.9977534400449306,2.3729289525414208,1.8393709632125808,3.0328559393428813,2.2886829542263407,5.953383880932322,12.833473743330526,9.870822802583543,16.294580174108397,3.987643920247121,3.229429935411401,3.067958438640831,4.626509407469811,3.103060937938781,2.730974445380511,2.4712159505756808,1.6217354675652906,14.040999719180004,5.490030890199382,35.10249929795001,3.861274922774501,137.60179724796404,3.580454928390901,1.3900589721988204,29.23336141533277,1.3619769727604605,28784.049424319008,26435.867733782645,216.54029766919402,28.784049424319008,54.057848918843014,51.57259196854815,20.303285593934287,17.551249648975006,2316.6315641673687,31063.725077225496,77.3869699522606,54.43695591126088,126.36899747262004,125.44931199101374,1722.4515585509687,1293.0426846391463,3335.9730412805393,2415.24150519517,7428.489188430215,6515.164279696714,4290.971637180567,5.61
Auckland,14.693781591630422,73.46890795815212,9.874221229575644,7.152932878805689,3.367814740801693,3.5382626072646053,2.1100270365581286,2.227577289291172,1.8396614552721287,2.1923122134712587,1.9395791700952156,6.28893852121782,9.151287175267427,10.003526507581991,16.186669801340074,2.968143881509345,2.063006935464911,3.1856118490654755,4.684377571411778,1.81615140472552,1.4693781591630422,1.9395791700952156,1.1755025273304338,10.285647114141295,2.7624309392265194,26.44880686493476,2.644880686493476,127.77124720818149,2.3510050546608676,2.057129422828259,33.50182202891736,1.6280710003526508,26442.929352298106,23250.975667097682,168.27906429998825,30.186904901845537,50.19983542964617,38.78570588926766,17.23874456330081,13.518279064299987,1080.1222522628423,18831.732690725286,69.62501469378158,44.91595156929588,96.41471729164218,116.4041377688962,1306.4123662865875,1161.1496414717292,2412.5484894792526,1796.837898201481,7702.96814388151,5243.0351475255675,3213.2361584577407,6.01
Cape Town,12.082912948653663,48.33165179461465,5.739383650610489,3.0207282371634157,2.0444288709122,2.3984582203077522,1.4813651275049389,1.1448560018849345,1.3448282111851526,1.1720425560194052,2.2576922844559366,2.899899107676879,8.559535532826255,6.151410982159579,8.442331277224314,1.8384152051376548,1.8498939724388757,1.8649976136246929,1.9030587894129518,1.5623206442609185,1.4819692731523717,1.2330612664101062,1.140022836705473,6.34292515239574,1.4505536994858723,3.322801060879757,1.1176694477504638,60.11249191955197,1.2082912948653661,1.0874621653788297,4.984201591319636,1.2777680443201247,35584.178633785035,29137.39540728479,129.82606646810413,34.400053164816974,38.67257118346091,51.98673296158238,10.535091799931127,8.155966240341222,266.98223207650904,5467.611147695487,58.65045945276487,36.48133492022257,124.45400337113271,102.57909776889014,1014.9646876869076,640.8474955142186,1698.6032152631358,1229.8139835551556,2191.840408885774,1423.043927430025,1729.465391516587,11.27
Johannesburg,12.082912948653663,42.290195320287815,5.89042006246866,2.4165825897307323,1.9701189562779795,2.383354579121935,1.1333772345837136,0.8880941017260441,1.3363701721210952,1.193791799326982,1.851102263733741,2.3616053358143585,9.135890480477034,5.438519118189014,7.706481878651306,1.9610567715664895,1.796125009817367,1.7453767754330216,1.9078919545924131,1.6583798022027152,1.6916078128115126,1.2602478205445768,1.1092114086864062,6.041456474326831,1.6148813155875619,3.322801060879757,1.8124369422980493,81.55966240341222,0.966633035892293,0.9062184711490247,14.499495538384394,1.3544945415440757,35584.178633785035,29709.179993112743,152.47307020776572,36.71332684883672,37.91557668722776,36.225781311358546,14.096530391546796,8.760111887773904,217.6362197398549,5417.253191399383,57.62159941518701,46.21714202860026,100.4694211680552,84.83473595814479,484.41485473317914,405.1026141382165,1190.1669254423857,832.4432254127826,1043.023628136271,760.9160056306375,1571.6347577073882,11.07
Nairobi,5.603929707397573,34.783011976950455,6.647420066706087,2.3188674651300305,2.671103433083282,2.3996413484987262,0.6622685480411368,0.5189625386961008,0.8188693975195847,0.5503445450575273,1.8077117802332008,1.7101647555333974,10.831739111951055,6.521196381020842,5.8792565710906795,3.134181265869749,1.0532296026620598,1.8512291929954743,0.997422192334597,1.0107170324680093,0.9468708815947624,0.6733991118737609,0.7159116820678114,11.594337325650152,2.116430335424179,3.0918232868400404,0.7729558217100101,27.826409581560366,1.5459116434200202,1.5459116434200202,2.898584331412538,1.4190695930774075,15459.116434200203,18894.475607446653,40.37480627794719,16.37932033994597,36.850668800024735,43.98566939906549,16.823151572771856,7.729558217100101,225.01601950940494,9007.562058690535,19.066269367374307,25.76516829180628,61.33628602457226,68.15244234715765,428.5358284347258,211.59665619311528,1110.2456067123483,498.3105504604884,1542.5860782926952,899.9814490602789,405.4723726265425,15.06
Marrakech,4.007095229953839,32.05676183963071,6.9456317319199865,6.9456317319199865,3.454650367584202,2.60942041374594,2.133911779791417,0.8601897760300907,0.9328517695332537,0.8698068045819799,1.579329799965806,2.062318345016242,8.133869037442299,5.307531201914857,11.725294922208926,1.6295520601812277,1.442554282783382,0.934988886989229,0.797144811078817,0.7298256112155924,0.8676696871260045,0.24683706616515647,0.6090784749529835,8.014190459907677,2.362583347580783,4.274234911950761,0.4274234911950761,26.713968199692257,0.9617028551889212,0.6945631731919987,5.342793639938451,1.4308001367755172,33552.74405881347,30805.02115746282,36.990297486749874,9.011155753120192,38.06740468456147,27.476919131475466,23.08086852453411,6.411352367926141,103.34138314241751,8100.9691827662855,32.806890066678065,46.334843563002224,98.84168233886135,85.12886818259531,489.2214481107882,302.75795007693625,736.2369635835186,468.56300222260217,1828.7100359035733,963.2415797572235,513.4916224995726,4.75
